Permeability,Porosity,Facies
56.2495,3.80768,5
57.6704,4.35886,5
58.4544,5.37249,5
56.5706,5.71778,5
51.7156,4.79694,5
442.921,15.6923,2
456.498,15.2381,2
462.842,16.9361,2
463.995,16.524,2
460.602,16.9676,2
452.07,17.3988,2
446.031,16.3641,2
508.671,15.8615,4
488.489,16.0343,4
463.679,16.046,4
437.86,16.0597,4
416.919,14.6493,4
416.296,14.4164,2
413.273,14.412,2
413.145,13.2302,2
417.808,13.4473,2
424.576,12.6171,2
434.026,12.4667,2
442.975,10.8505,2
446.989,11.6264,2
445.03,12.8079,2
441.163,12.4954,2
527.622,14.0195,4
558.643,15.1528,4
577.094,14.6975,4
360.887,14.3989,2
339.496,14.8409,2
408.643,18.7762,3
394.62,18.0083,3
312.01,16.5994,2
319.206,16.655,2
509.407,19.4144,1
528.733,19.2307,1
603.278,24.1868,0
592.504,23.6545,0
577.101,23.5325,0
564.612,24.3482,0
565.51,24.3283,0
579.168,23.6934,0
598.306,24.7828,0
622.363,25.0924,0
465.716,15.4404,4
438.192,15.2611,4
652.428,26.7945,0
642.791,27.1173,0
632.233,27.201,0
621.073,26.5619,0
606.209,27.7959,0
589.863,27.8669,0
573.93,27.1653,0
425.908,14.7784,4
437.611,15.2741,2
360.094,20.347,3
363.557,21.3913,3
404.63,12.573,2
376.815,13.5787,2
348.993,14.7201,2
320.634,14.0417,2
295.787,14.1956,2
280.121,14.877,2
279.38,14.724,2
293.941,15.0533,2
427.697,18.7409,3
413.596,17.788,3
396.74,18.8436,3
376.328,18.756,3
342.835,13.635,2
318.056,13.7959,2
328.153,19.6072,3
318.407,20.0808,3
311.375,18.6708,3
339.785,14.5537,2
315.431,18.6438,3
332.997,19.1161,3
355.238,19.0661,3
377.066,18.216,3
362.836,14.0074,2
367.624,13.5515,2
376.143,13.6071,2
386.829,14.1644,2
456.122,18.8095,3
431.637,18.9848,3
405.438,13.8449,2
416.202,14.189,2
426.307,13.9051,2
432.336,14.3987,2
397.704,19.2221,3
391.812,19.4714,3
395.313,19.0228,3
412.64,16.3895,2
410.532,16.343,2
405.732,17.7848,2
399.15,17.5346,2
390.136,17.7708,2
381.607,16.8525,2
373.721,17.0723,2
365.445,16.9954,2
358.256,15.306,2
353.088,14.6088,2
540.223,14.3049,4
527.62,16.6738,4
513.732,16.4725,4
420.309,14.2886,2
430.211,12.6857,2
432.757,13.395,2
425.096,13.3295,2
410.557,13.6755,2
513.958,20.5727,1
528.843,20.0878,1
546.822,15.311,4
325.224,13.7728,2
313.21,13.8353,2
310.002,15.0692,2
308.393,14.378,2
558.965,13.2003,4
562.301,13.6426,4
563.735,12.9787,4
561.647,13.1991,4
419.495,18.2884,1
417.602,19.5545,1
530.763,24.2455,0
514.898,23.2185,0
503.243,23.523,0
499.244,23.55,0
498.559,23.3466,0
502.097,23.2829,0
512.714,24.4684,0
532.626,23.2553,0
558.691,24.4044,0
589.476,24.5233,0
619.853,23.8922,0
644.409,23.7361,0
664.083,22.287,0
675.986,22.7506,0
682.905,22.1931,0
63.0133,4.4561,5
64.4225,4.61029,5
63.1066,5.45636,5
58.5401,5.94144,5
459.031,15.663,2
472.832,15.4038,2
478.434,16.6884,2
479.88,15.459,2
476.901,16.55,2
471.377,16.8057,2
465.742,17.1976,2
499.577,16.5543,4
479.387,15.8989,4
628.551,22.0698,1
599.563,22.1138,1
415.119,15.4316,4
408.838,15.0097,4
427.008,14.4628,2
427.024,13.7574,2
428.924,13.4029,2
433.328,13.7307,2
439.568,13.1709,2
444.543,11.7119,2
446.19,12.7584,2
442.626,12.1044,2
435.986,13.3733,2
522.093,13.2556,4
554.972,13.9659,4
576.116,13.8062,4
576.115,13.0979,4
339.581,15.8117,2
375.039,18.0444,3
360.315,18.3597,3
317.569,15.7918,2
324.566,16.62,2
466.13,12.3513,4
501.921,18.8894,1
577.428,23.9621,0
572.871,24.278,0
567.904,24.8743,0
564.085,24.8172,0
570.91,24.6079,0
589.436,24.8495,0
610.183,24.6512,0
629.29,24.6233,0
581.745,21.7393,1
444.676,15.0841,4
664.938,27.7091,0
659.885,27.556,0
654.268,27.9744,0
641.23,27.7204,0
621.022,27.5648,0
598.167,27.4639,0
572.343,26.7854,0
554.427,26.8888,0
422.935,14.587,2
424.304,14.5396,2
353.968,21.3506,3
358.697,20.3962,3
375.099,13.1066,2
346.707,13.3001,2
317.897,13.6959,2
297.263,14.571,2
287.104,14.6832,2
291.854,14.6517,2
308.52,15.2387,2
438.559,18.321,3
423,18.7943,3
402.385,18.2475,3
378.099,18.2356,3
354.694,13.65,2
326.493,12.868,2
315.035,13.0786,2
308.682,19.392,3
306.94,19.1998,3
348.079,14.0519,2
318.131,19.039,3
337.095,19.0298,3
353.578,19.0568,3
372.124,18.08,3
369.013,15.2812,2
373.801,13.6639,2
382.379,14.4762,2
390.069,13.4044,2
397.046,14.9964,2
383.437,19.2312,3
364.134,19.0102,3
426.202,14.4443,2
438.764,14.3393,2
442.957,14.7594,2
433.447,16.4664,2
386.846,19.5048,3
389.173,19.053,3
407.264,17.1622,2
409.777,16.0767,2
410.828,16.2757,2
409.952,16.3652,2
404.956,17.0926,2
400.697,16.7875,2
392.21,16.14,2
380.546,16.2299,2
369.911,15.631,2
363.304,14.5254,2
548.191,14.2876,4
536.003,16.1825,4
522.153,15.4792,4
420.48,12.2927,2
421.205,12.3233,2
418.42,12.817,2
406.128,12.0009,2
386.189,12.0229,2
566.964,15.4976,4
553.5,15.3799,4
541.674,15.5805,4
301.62,13.6997,2
290.852,14.0008,2
287.14,14.0944,2
288.843,13.7877,2
292.518,14.5622,2
543.189,13.2833,4
547.315,12.5925,4
417.794,17.5037,1
409.792,18.2452,1
411.898,19.3714,1
422.757,19.5195,1
495.06,23.3359,0
487.846,22.6534,0
486.965,23.6095,0
489.245,22.7605,0
495.834,23.9173,0
506.015,23.0218,0
523.578,23.2109,0
548.139,25.2512,0
574.486,24.2946,0
601.523,24.4821,0
623.408,23.9395,0
636.228,23.4269,0
646.825,22.8587,0
659.004,22.8418,0
68.7341,4.99809,5
71.6204,5.56788,5
71.4044,5.67316,5
67.9297,5.36577,5
476.919,15.3549,2
487.584,15.4664,2
493.289,15.7998,2
494.297,17.1037,2
491.752,16.5778,2
486.113,17.7017,2
479.63,17.7359,2
498.13,15.8701,4
478.679,15.8094,4
617.391,22.3521,1
590.244,22.9299,1
553.48,23.6801,1
428.732,14.5216,4
439.991,14.6469,4
435.169,15.0343,2
435.279,14.28,2
437.979,12.51,2
440.143,13.5182,2
440.119,13.146,2
439.584,12.9093,2
437.826,12.5104,2
429.753,13.0588,2
410.762,13.7396,2
543.827,12.5897,4
565.399,12.3033,4
568.657,12.2373,4
342.67,14.9341,2
332.409,15.5038,2
323.2,18.5045,3
301.683,18.852,3
332.549,16.2157,2
451.641,12.6076,4
436.68,13.1134,4
505.803,19.3421,1
560.673,25.1068,0
564.691,25.411,0
573.903,24.9522,0
589.074,24.8759,0
611.838,24.4035,0
633.01,23.4599,0
645.766,24.0771,0
658.945,25.7715,0
554.418,21.4637,1
535.685,21.2919,1
684.13,28.1893,0
677.288,28.0619,0
660.503,27.0816,0
632.68,28.0838,0
601.316,26.4842,0
568,27.3182,0
539.32,26.8832,0
505.474,21.518,1
413.973,13.5906,2
349.494,20.1434,3
362.827,19.3997,3
377.965,19.5997,3
351.006,14.1806,2
325.714,15.1611,2
308.207,14.4534,2
303.302,15.1875,2
309.973,14.5871,2
329.754,14.1689,2
356.652,15.4497,2
433.901,18.2496,3
411.448,18.4355,3
383.408,19.9442,3
357.049,19.1553,3
330.529,12.0988,2
319.477,13.0135,2
309.754,19.0613,3
310.358,19.608,3
315.896,19.9823,3
366.964,14.5966,2
346.489,19.63,3
361.067,18.3281,3
375.034,15.6609,2
382.133,15.3125,2
387.391,13.9313,2
395.061,13.4653,2
400.624,14.7914,2
407.46,15.1385,2
413.084,14.1381,2
327.862,18.6905,3
328.796,18.4711,3
446.324,13.1151,2
446.689,13.7531,2
432.886,14.3449,2
381.766,19.3598,3
399.103,15.3382,2
398.715,19.0094,3
408.309,16.763,2
413.677,15.863,2
416.17,16.096,2
420.355,16.3627,2
417.262,15.2272,2
407.114,15.3364,2
391.583,15.8821,2
379.259,15.4687,2
375.404,14.1103,2
555.832,16.4101,4
543.359,15.8115,4
529,16.213,4
408.78,11.8377,2
405.704,13.0207,2
398.058,12.1508,2
377.404,11.8096,2
350.69,11.6972,2
322.385,11.711,2
544.635,16.2433,4
530.355,16.404,4
271.713,14.1235,2
265.865,13.3057,2
529.562,15.5646,4
525.552,14.2754,4
524.057,13.3155,4
529.399,12.3312,4
537.736,13.0416,4
418.068,17.5797,1
410.961,19.1402,1
414.857,19.8466,1
426.438,19.8335,1
441.625,21.381,1
484.552,21.9697,0
485.291,23.0177,0
494.929,22.5836,0
507.319,22.117,0
513.826,24.0536,0
524.89,23.2486,0
541.18,23.825,0
564.158,24.0243,0
584.999,23.4394,0
597.396,23.9703,0
606.711,23.4411,0
617.41,22.9844,0
632.962,22.9329,0
73.1006,5.79847,5
77.717,5.2568,5
79.0519,6.66688,5
76.3856,6.39037,5
493.191,14.6894,2
501.272,16.4417,2
505.266,16.1903,2
505.637,16.7954,2
502.011,17.0239,2
494.986,18.1418,2
486.44,17.4216,2
475.672,18.2689,2
485.846,15.539,4
601.864,22.4378,1
574.598,23.363,1
538.65,22.2753,1
457.774,15.0506,4
473.093,14.2898,4
441.829,14.8123,2
439.71,14.5263,2
438.941,14.5053,2
437.128,14.8222,2
434.627,14.1651,2
431.453,13.6283,2
430.105,12.7844,2
421.596,13.2272,2
404.657,13.8564,2
528.525,13.0675,4
549.049,11.4235,4
557.51,11.0971,4
550.328,10.808,4
341.391,15.687,2
287.482,18.3613,3
266.267,17.9518,3
345.073,16.0192,2
353.159,15.7878,2
423.774,12.2761,4
495.775,19.676,1
559.167,25.0168,0
569.341,25.6656,0
591.064,24.5528,0
615.954,24.3123,0
640.636,23.9848,0
660.057,24.6356,0
670.904,25.3281,0
682.025,26.2547,0
538.74,21.1823,1
523.349,21.7479,1
704.891,26.3212,0
694.775,26.5621,0
672.925,27.7806,0
639.012,27.4878,0
599.282,28.0517,0
560.513,27.9834,0
527.47,27.5693,0
504.483,27.6329,0
506.294,22.153,1
399.185,13.4858,2
368.043,19.9001,3
391.479,18.9129,3
362.22,13.2483,2
342.073,14.2364,2
328.418,13.7307,2
325.685,14.4689,2
333.18,13.1225,2
351.847,13.0546,2
376.375,14.4009,2
447.229,19.3668,3
423.636,18.9879,3
394.577,18.9458,3
364.041,19.7032,3
331.667,11.6691,2
323.663,12.1129,2
327.896,11.5342,2
320.855,19.0971,3
327.605,18.8357,3
371.91,15.1287,2
378.501,15.7018,2
370.938,17.7695,3
376.661,17.8767,3
400.809,14.4788,2
408.563,13.6671,2
414.565,14.1487,2
418.76,15.1317,2
422.435,15.3432,2
428.386,14.0598,2
302.17,19.7839,3
313.013,18.8153,3
336.922,17.6185,3
442.707,14.0263,2
424.083,15.0311,2
377.942,18.9125,3
386.136,14.5379,2
401.648,19.2203,3
402.915,15.1461,2
408.267,15.0489,2
415.372,15.7895,2
422.092,14.944,2
423.143,15.4248,2
412.329,14.9762,2
397.109,15.5839,2
384.24,15.7845,2
381.474,14.9368,2
564.856,15.7748,4
552.556,15.8779,4
539.801,16.368,4
392.025,10.9115,2
386.532,12.0254,2
372.979,12.1716,2
347.54,11.52,2
314.848,11.3868,2
281.426,12.5368,2
532.497,14.2359,4
519.245,15.2138,4
512.165,14.3588,4
509.365,14.3744,4
510.876,14.2609,4
510.674,14.3993,4
511.405,14.7367,4
516.291,12.9167,4
529.009,14.1234,4
425.706,18.0111,1
419.963,19.2345,1
424.501,18.815,1
613.235,14.172,4
451.118,20.8075,1
500.07,22.8261,0
498.207,22.5494,0
512.433,22.8316,0
524.879,22.3851,0
531.628,22.4418,0
537.282,23.4592,0
546.417,24.4791,0
558.051,24.7243,0
572.139,23.3451,0
578.501,23.442,0
582.22,22.6646,0
594.214,24.5394,0
614.247,24.5467,0
631.757,24.4568,0
81.4148,5.93949,5
83.96,5.52633,5
82.7603,6.76312,5
509.521,16.247,2
516.668,15.9648,2
517.244,16.8538,2
513.508,17.623,2
508.017,17.4228,2
499.166,17.5047,2
488.488,17.9564,2
477.233,17.4307,2
494.201,15.0622,4
583.982,21.4394,1
555.665,22.8972,1
520.558,22.9501,1
479.808,22.7801,1
493.459,13.5669,4
493.886,14.3988,4
443.878,14.4045,2
439.687,14.6347,2
434.527,14.4949,2
426.779,14.2591,2
420.347,13.9854,2
418.67,13.6605,2
411.176,15.569,2
399.13,14.8669,2
513.213,12.0698,4
533.078,11.3891,4
544.341,10.7544,4
544.023,10.1967,4
354.027,16.8124,2
355.14,16.2754,2
238.805,19.4813,3
224.454,20.0278,3
368.574,16.337,2
419.097,12.107,4
498.846,19.8061,1
566.264,25.3828,0
582.551,25.8154,0
608.93,25.0446,0
639.506,24.5426,0
664.644,23.9381,0
681.939,24.9544,0
693.091,25.7482,0
701.373,25.2889,0
711.193,25.6482,0
426.462,13.1437,4
503.367,21.9121,1
701.448,26.0887,0
675.538,26.5565,0
639.091,26.6039,0
596.502,27.9286,0
556.023,27.8267,0
522.27,28.1167,0
500.955,26.6514,0
491.185,25.6675,0
503.291,21.1159,1
391.255,13.707,2
402.975,18.8319,3
431.65,19.1415,3
362.431,13.0135,2
352.611,13.323,2
350.676,13.3967,2
358.352,13.9704,2
373.624,13.0659,2
392.009,13.6009,2
402.964,12.8576,2
435.473,20.0665,3
407.363,19.6814,3
377.47,20.271,3
335.861,11.2582,2
329.497,11.4382,2
334.261,11.3625,2
347.307,12.6405,2
340.787,19.9783,3
376.29,14.5611,2
388.957,14.7992,2
402.163,15.5504,2
384.627,17.8944,3
423.438,15.7683,2
431.574,14.7624,2
437.808,14.9503,2
439.156,14.5391,2
438.664,14.817,2
440.508,14.8124,2
447.922,13.2235,2
309.429,18.4918,3
336.216,19.1109,3
428.438,14.3286,2
406.246,14.5709,2
386.455,14.1505,2
387.465,18.1387,3
377.71,15.4191,2
386.701,15.4952,2
396.107,16.0462,2
403.688,15.7113,2
414.772,14.9569,2
418.887,14.4619,2
410.036,13.9153,2
394.881,14.6629,2
384.48,13.7908,2
383.057,13.5259,2
383.545,12.9989,2
565.713,16.3675,4
552.598,16.0812,4
533.874,16.2731,4
364.628,11.952,2
346.145,11.0049,2
317.858,12.1339,2
512.267,19.8317,3
253.228,13.2593,2
229.408,12.6226,2
481.545,21.0969,1
500.26,14.3208,4
497.347,13.7995,4
458.823,20.7333,1
455.296,19.3039,1
499.841,13.9601,4
505.356,13.2978,4
516.898,13.5599,4
534.429,13.164,4
557.104,13.8933,4
438.414,18.8766,1
597.669,13.1208,4
466.134,20.508,1
482.576,20.8494,1
525.704,21.699,0
537.781,22.1011,0
547.461,22.1461,0
552.296,22.151,0
545.427,20.3057,1
528.192,21.6409,1
567.118,24.2654,0
575.906,24.0519,0
575.573,24.4703,0
578.709,24.5217,0
588.395,24.3747,0
607.506,25.8291,0
627.991,24.453,0
82.3671,5.47739,5
85.3796,5.79352,5
84.95,6.43519,5
528.492,15.4733,2
530.985,16.1605,2
527.207,16.6518,2
521.043,16.7054,2
513.069,17.0712,2
501.42,16.5801,2
486.867,17.3163,2
475.279,17.6037,2
497.438,16.0834,4
491.722,15.9761,4
536.352,22.2554,1
501.329,22.8471,1
465.517,21.8342,1
431.214,21.777,1
493.655,14.2674,4
476.327,14.0616,4
443.839,15.4913,2
433.253,14.7057,2
421.615,14.8791,2
411.079,15.2511,2
406.739,15.3051,2
399.213,15.9619,2
389.559,16.3057,2
381.427,16.0951,2
514.798,11.3938,4
528.055,10.7272,4
532.335,10.5414,4
530.839,11.2807,4
375.317,15.9698,2
217.933,18.9261,3
204.671,19.0142,3
391.921,16.0014,2
390.474,15.271,2
510.366,20.7123,1
518.43,20.9878,1
591.042,26.3899,0
617.88,25.9216,0
647.198,25.6723,0
674.667,24.9785,0
692.292,24.8563,0
701.313,26.3472,0
707.493,24.7047,0
714.616,25.3459,0
500.618,21.3998,1
426.162,12.9238,4
506.565,21.5733,1
670.074,25.7228,0
633.485,27.6608,0
593.604,27.4293,0
554.476,26.6663,0
524.08,26.7286,0
504.857,26.6537,0
490.824,26.0327,0
478.226,25.1069,0
578.535,15.4103,4
389.983,12.947,2
447.109,19.2053,3
468.843,20.1896,3
376.73,12.429,2
374.32,11.791,2
379.565,12.8756,2
390.155,13.0614,2
403.058,13.5134,2
411.411,12.8164,2
443.806,20.5526,3
418.943,20.542,3
391.656,20.6816,3
369.336,20.8972,3
337.339,11.7372,2
343.661,11.8681,2
357.47,12.1455,2
353.8,20.8386,3
363.726,20.0449,3
400.184,15.3399,2
421.599,15.5144,2
392.632,19.7859,3
384.148,17.7076,3
459.976,15.7238,2
459.796,15.0493,2
458.04,14.6372,2
452.723,14.9877,2
447.289,15.0465,2
447.277,13.9332,2
444.439,14.6483,2
429.672,13.7588,2
409.047,14.7423,2
389.95,14.6729,2
373.202,14.3077,2
385.948,18.7621,3
368.186,15.1175,2
373.546,15.591,2
382.294,15.3542,2
391.946,15.5969,2
403.705,15.1325,2
409.908,14.491,2
401.674,14.3966,2
389.637,12.9683,2
383.939,13.0848,2
381.481,13.7664,2
380.017,12.7362,2
377.64,13.4634,2
567.356,16.1363,4
546.203,14.7303,4
343.397,11.083,2
319.512,11.7179,2
291.56,12.5858,2
513.068,19.8602,3
472.505,20.279,3
210.004,14.1114,2
503.311,15.2116,4
469.874,20.3034,1
463.295,20.3157,1
456.372,19.9692,1
484.648,13.9404,4
485.991,14.1869,4
492.729,14.3344,4
504.642,13.5543,4
520.564,13.9157,4
540.457,13.4376,4
558.677,13.0488,4
472.362,19.7894,1
486.756,19.9284,1
550.978,22.8537,0
553.806,22.5902,0
561.011,22.3446,0
566.562,23.1529,0
568.181,23.6819,0
547.248,19.662,1
525.493,20.3278,1
507.235,21.1432,1
594.809,24.2669,0
591.603,23.6591,0
591.01,24.2563,0
601.395,24.9038,0
620.111,24.8897,0
639.622,25.6696,0
652.601,23.4392,0
84.6365,5.03578,5
83.2033,6.16504,5
543.234,16.7318,2
543.717,16.2279,2
536.629,15.4394,2
527.025,16.8987,2
515.973,16.1778,2
501.125,17.4097,2
486.324,16.4027,2
474.127,16.9853,2
494.069,15.4079,4
489.944,15.67,4
488.462,15.5251,4
490.604,21.5983,1
457.624,22.0142,1
427.372,20.8173,1
478.027,14.2894,4
462.552,14.1228,4
448.609,15.3764,2
433.248,15.7836,2
416.891,16.0866,2
402.104,16.4494,2
390.781,16.2042,2
383.502,17.5141,2
377.49,17.0264,2
376.936,16.1876,2
493.666,13.0959,4
505.238,11.4604,4
513.605,12.1377,4
515.468,12.2138,4
510.997,12.0707,4
401.606,16.4068,2
195.705,19.3622,3
194.329,18.866,3
410.63,16.4015,2
422.061,12.3654,4
531.361,20.004,1
591.427,25.8362,0
615.548,25.0878,0
643.708,25.8225,0
669.428,25.1821,0
688.805,24.1978,0
697.269,24.207,0
700.564,25.0281,0
705.631,25.6368,0
706.892,26.0816,0
436.849,12.566,4
512.96,20.7489,1
656.543,27.0442,0
623.665,27.6231,0
589.341,28.0127,0
557.116,27.7581,0
532.031,26.5001,0
514.703,26.9358,0
493.836,26.0859,0
476.11,25.13,0
487.64,18.5539,1
395.632,12.7082,2
460.26,19.757,3
478.757,20.5362,3
396.949,12.5329,2
395.769,11.5583,2
395.743,11.6088,2
400.165,12.7067,2
411.273,13.2414,2
416.248,13.5487,2
446.54,21.8516,3
426.286,21.1793,3
401.651,21.4835,3
377.145,21.3274,3
345.249,11.271,2
355.601,12.5679,2
370.698,12.0555,2
368.378,21.3584,3
378.185,19.3354,3
417.71,15.0506,2
442.999,16.1421,2
466.383,15.4648,2
482.044,14.8753,2
484.012,14.4795,2
478.244,14.7286,2
472.324,15.2146,2
461.169,15.8289,2
449.099,15.1695,2
441.409,15.0125,2
431.122,14.4557,2
413.797,14.9498,2
394.703,15.558,2
380.879,14.1841,2
370.768,14.4029,2
364.909,14.2338,2
364.375,15.2535,2
369.342,15.7128,2
378.371,15.3095,2
388.462,15.9076,2
397.306,14.7212,2
398.854,14.611,2
395.226,14.0715,2
390.17,13.4434,2
386.362,13.7366,2
381.426,12.6159,2
377.174,13.9616,2
370.959,13.5567,2
363.178,12.7848,2
558.242,16.0161,4
530.831,15.6182,4
296.386,12.2471,2
267.494,13.1614,2
240.97,13.8434,2
458.662,19.7706,3
199.002,14.5167,2
196.385,13.7583,2
489.715,14.0293,4
458.103,20.091,1
479.529,14.4258,4
473.748,13.8283,4
474.186,14.0077,4
479.015,12.9403,4
487.842,13.6684,4
499.402,14.0242,4
513.412,13.7126,4
526.235,13.0847,4
496.985,18.7471,1
513.777,20.1565,1
567.085,23.3539,0
569.177,23.1592,0
577.468,22.2567,0
577.277,18.2839,1
567.025,19.0844,1
548.327,18.2246,1
524.504,19.2403,1
505.809,19.2693,1
614.233,23.8549,0
610.807,24.022,0
613.742,24.4218,0
626.956,25.0594,0
644.311,25.8705,0
659.371,24.7803,0
666.096,25.5208,0
83.0549,5.98208,5
80.3185,5.01101,5
548.745,16.3031,2
550.503,16.0859,2
544.51,16.0996,2
533.774,16.7632,2
518.437,16.7761,2
500.836,15.3424,2
485.207,17.5562,2
489.329,16.0791,4
485.434,15.7388,4
481.358,15.4099,4
480.321,15.8164,4
477.745,15.3035,4
452.432,21.3734,1
427.556,20.0783,1
406.871,19.0518,1
445.36,14.6913,4
422.874,14.3534,4
433.635,16.6268,2
413.221,16.7637,2
392.513,17.0176,2
376.516,17.1171,2
370.057,17.8607,2
369.965,18.2456,2
376.008,17.2229,2
386.574,16.7933,2
475.972,12.8279,4
484.508,12.7722,4
489.63,13.0864,4
491.138,12.7404,4
483.178,12.9819,4
427.098,15.4099,2
204.066,18.7766,3
224.488,19.1313,3
403.308,17.5187,2
427.77,12.8805,4
586.393,26.4503,0
605.848,24.8955,0
558.925,21.69,1
653.318,23.194,0
670.046,26.3051,0
679.135,24.5515,0
686.21,25.0019,0
688.255,25.8491,0
685.559,25.4162,0
513.572,21.9882,1
465.147,13.416,4
533.293,22.329,1
611.101,27.5609,0
585.699,27.7561,0
564.683,27.5146,0
546.3,26.5849,0
524.766,26.5127,0
502.876,25.7132,0
480.369,24.8625,0
462.584,24.1045,0
600.013,15.9918,4
398.661,12.6792,2
483.567,21.5291,3
484.046,22.0758,3
408.147,12.2359,2
409.517,12.6904,2
408.97,12.9862,2
416.687,13.3653,2
417.728,12.8063,2
445.636,21.507,3
430.168,22.1238,3
408.678,21.4308,3
384.009,21.7156,3
362.685,20.9709,3
368.359,12.2313,2
386.85,13.7607,2
380.109,20.9617,3
390.889,20.1899,3
438.545,14.6416,2
466.152,15.2891,2
486.817,15.2063,2
396.76,19.0001,3
502.308,15.426,2
495.653,15.6866,2
485.454,15.7141,2
470.991,15.1781,2
452.349,14.1932,2
436.264,14.5283,2
420.844,13.9274,2
404.645,15.2023,2
389.234,13.9107,2
377.043,15.0053,2
373.181,15.1921,2
366.665,15.2216,2
366.646,14.1841,2
372.058,15.1301,2
380.306,14.8993,2
387.36,14.6632,2
392.008,14.679,2
393.075,14.9611,2
391.089,14.5396,2
391.998,13.3548,2
390.338,13.9295,2
385.544,13.0586,2
378.125,14.1245,2
368.465,13.5287,2
357.361,14.3023,2
337.588,13.8829,2
532.236,15.4677,4
505.764,14.9122,4
249.756,12.7611,2
224.37,13.6207,2
204.87,13.1667,2
192.878,13.256,2
195.807,12.33,2
493.846,15.746,4
448.03,21.3629,1
444.579,21.4141,1
446.59,20.6092,1
454.663,19.692,1
465.411,12.9132,4
466.649,12.4702,4
471.092,13.3105,4
478.734,13.2068,4
487.837,13.2587,4
526.24,18.9506,1
543.657,19.3213,1
563.321,21.8854,0
573.658,22.5115,0
588.404,22.8964,0
580.283,17.4,1
566.987,17.7063,1
545.625,18.2081,1
522.881,18.7226,1
635.597,23.73,0
630.756,24.7425,0
632.521,24.9542,0
641.52,25.6099,0
657.683,26.0049,0
673.467,24.9479,0
679.973,25.9552,0
678.38,24.5284,0
663.46,25.0446,0
77.6146,4.46552,5
548.774,15.5128,2
551.635,14.9635,2
545.95,16.7371,2
536.21,16.4852,2
